11.000;-1203304.000;2811713.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9142.000;
11.000;-1203304.000;914356.000;
11.000;-1203304.000;2879668.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9137.000;
11.000;-1203304.000;913790.000;
11.000;-1203304.000;2823040.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9137.000;
11.000;-1203304.000;913790.000;
11.000;-1203304.000;2823040.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9143.000;
11.000;-1203304.000;914469.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9133.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;912317.000;
11.000;-1203304.000;2675804.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9142.000;
11.000;-1203304.000;914356.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9146.000;
1
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;912317.000;
11.000;-1203304.000;2675804.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9119.000;
11.000;-1203304.000;911978.000;
11.000;-1203304.000;2641823.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9142.000;
11.000;-1203304.000;914356.000;
11.000;-1203304.000;2879668.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9121.000;
11.000;-1203304.000;912204.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9119.000;
11.000;-1203304.000;911978.000;
11.000;-1203304.000;2641823.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9138.000;
11.000;-1203304.000;913903.000;
11.000;-1203304.000;2834367.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9133.000;
11.000;-1203304.000;913450.000;
11.000;-1203304.000;2789059.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9125.000;
11.000;-1203304.000;912544.000;
11.000;-1203304.000;2698450.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;914130.000;
11.000;-1203304.000;2857021.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9147.000;
11.000;-1203304.000;914809.000;
11.000;-1203304.000;2924976.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9121.000;
11.000;-1203304.000;912204.000;
11.000;-1203304.000;2664477.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
0
11.000;-1203304.000;90.000;
11.000;-1203304.000;9140.000;
11.000;-1203304.000;914016.000;
11.000;-1203304.000;2845694.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;914130.000;
11.000;-1203304.000;2857021.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;913677.000;
11.000;-1203304.000;2811713.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;914243.000;
11.000;-1203304.000;2868348.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;913677.000;
11.000;-1203304.000;2811713.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9120.000;
11.000;-1203304.000;912091.000;
11.000;-1203304.000;2653150.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;914130.000;
11.000;-1203304.000;2857021.000;
11.000;-1203304.000;0.000;
4
11.000;-1203304.000;90.000;
11.000;-1203304.000;9138.000;
11.000;-1203304.000;913903.000;
11.000;-1203304.000;2834367.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9125.000;
11.000;-1203304.000;912544.000;
11.000;-1203304.000;2698450.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9133.000;
11.000;-1203304.000;913450.000;
11.000;-1203304.000;2789059.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9137.000;
11.000;-1203304.000;913790.000;
11.000;-1203304.000;2823040.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;912317.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;912317.000;
11.000;-1203304.000;2675804.000;
11.000;-1203304.000;0.000;
0
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9140.000;
11.000;-1203304.000;914016.000;
11.000;-1203304.000;2845694.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9120.000;
11.000;-1203304.000;912091.000;
11.000;-1203304.000;2653150.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9142.000;
11.000;-1203304.000;914356.000;
11.000;-1203304.000;2879668.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;914130.000;
11.000;-1203304.000;2857021.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;2743758.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
3
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9120.000;
11.000;-1203304.000;912091.000;
11.000;-1203304.000;2653150.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9119.000;
11.000;-1203304.000;911978.000;
11.000;-1203304.000;2641823.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9130.000;
11.000;-1203304.000;913110.000;
11.000;-1203304.000;2755085.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9123.000;
11.000;-1203304.000;912431.000;
11.000;-1203304.000;2687123.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;2743758.000;
11.000;-1203304.000;0.000;
0
11.000;-1203304.000;90.000;
11.000;-1203304.000;9137.000;
11.000;-1203304.000;913790.000;
11.000;-1203304.000;2823040.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9121.000;
11.000;-1203304.000;912204.000;
11.000;-1203304.000;2664477.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;913677.000;
11.000;-1203304.000;2811713.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9138.000;
11.000;-1203304.000;913903.000;
11.000;-1203304.000;2834367.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;913677.000;
11.000;-1203304.000;2811713.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;2743758.000;
11.000;-1203304.000;0.000;
2
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9140.000;
11.000;-1203304.000;914016.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;2743758.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9138.000;
11.000;-1203304.000;913903.000;
11.000;-1203304.000;2834367.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;913677.000;
11.000;-1203304.000;2811713.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9130.000;
11.000;-1203304.000;913110.000;
11.000;-1203304.000;2755085.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9130.000;
11.000;-1203304.000;913110.000;
11.000;-1203304.000;2755085.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9123.000;
11.000;-1203304.000;912431.000;
11.000;-1203304.000;2687123.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9121.000;
11.000;-1203304.000;912204.000;
11.000;-1203304.000;2664477.000;
11.000;-1203304.000;0.000;
0
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;912317.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9112.000;
11.000;-1203304.000;911298.000;
11.000;-1203304.000;2573868.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9119.000;
11.000;-1203304.000;911978.000;
11.000;-1203304.000;2641823.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9133.000;
11.000;-1203304.000;913450.000;
11.000;-1203304.000;2789059.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9140.000;
11.000;-1203304.000;914016.000;
11.000;-1203304.000;2845694.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9115.000;
11.000;-1203304.000;911524.000;
11.000;-1203304.000;2596515.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9123.000;
11.000;-1203304.000;912431.000;
11.000;-1203304.000;2687123.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;913677.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9142.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9147.000;
11.000;-1203304.000;914809.000;
11.000;-1203304.000;2924976.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9115.000;
11.000;-1203304.000;911637.000;
11.000;-1203304.000;2607842.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;912317.000;
11.000;-1203304.000;2675804.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;914130.000;
11.000;-1203304.000;2857021.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9140.000;
11.000;-1203304.000;914016.000;
11.000;-1203304.000;2845694.000;
11.000;-1203304.000;0.000;
1
11.000;-1203304.000;90.000;
11.000;-1203304.000;9125.000;
11.000;-1203304.000;912544.000;
11.000;-1203304.000;2698450.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9121.000;
11.000;-1203304.000;912204.000;
11.000;-1203304.000;2664477.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9120.000;
11.000;-1203304.000;912091.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9123.000;
11.000;-1203304.000;912431.000;
11.000;-1203304.000;2687123.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9135.000;
11.000;-1203304.000;913564.000;
11.000;-1203304.000;2800386.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9138.000;
11.000;-1203304.000;913903.000;
11.000;-1203304.000;2834367.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9127.000;
11.000;-1203304.000;912770.000;
11.000;-1203304.000;2721104.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9132.000;
11.000;-1203304.000;913337.000;
11.000;-1203304.000;2777739.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9133.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9140.000;
11.000;-1203304.000;914016.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9142.000;
11.000;-1203304.000;914356.000;
11.000;-1203304.000;2879668.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9121.000;
11.000;-1203304.000;912204.000;
11.000;-1203304.000;2664477.000;
11.000;-1203304.000;0.000;
0
11.000;-1203304.000;90.000;
11.000;-1203304.000;9138.000;
11.000;-1203304.000;913903.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9115.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9137.000;
11.000;-1203304.000;913790.000;
11.000;-1203304.000;2823040.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9137.000;
11.000;-1203304.000;913790.000;
11.000;-1203304.000;2823040.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9130.000;
11.000;-1203304.000;913110.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9130.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9141.000;
11.000;-1203304.000;914130.000;
11.000;-1203304.000;2857021.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;2743758.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;912657.000;
11.000;-1203304.000;2709777.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9136.000;
11.000;-1203304.000;913677.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9125.000;
11.000;-1203304.000;912544.000;
11.000;-1203304.000;2698450.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9133.000;
11.000;-1203304.000;913450.000;
11.000;-1203304.000;2789059.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9142.000;
11.000;-1203304.000;914356.000;
11.000;-1203304.000;2879668.000;
11.000;-1203304.000;90.000;
2
11.000;-1203304.000;90.000;
11.000;-1203304.000;9125.000;
11.000;-1203304.000;912544.000;
11.000;-1203304.000;2698450.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;2743758.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9130.000;
11.000;-1203304.000;913110.000;
11.000;-1203304.000;2755085.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9122.000;
11.000;-1203304.000;912317.000;
11.000;-1203304.000;2675804.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9129.000;
11.000;-1203304.000;912997.000;
11.000;-1203304.000;2743758.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9131.000;
11.000;-1203304.000;913223.000;
11.000;-1203304.000;2766412.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9128.000;
11.000;-1203304.000;912883.000;
11.000;-1203304.000;2732431.000;
11.000;-1203304.000;0.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9126.000;
11.000;-1203304.000;90.000;
11.000;-1203304.000;9133.000;
11.000;-1203304.000;913450.000;
11.000;-1203304.000;90.000;
